name,year,selling_price,km_driven,fuel,seller_type,transmission,owner,mileage,engine,max_power,torque,seats
Mahindra Bolero 2011-2019 ZLX,2015,0.051153555551298344,0.046600741551632394,Diesel,Individual,Manual,Second Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,7.0
Renault Pulse RxZ,2012,0.023570810073138406,0.028383922428547703,Diesel,Individual,Manual,Second Owner,0.5495238095238094,0.2808724832214765,0.08257080610021787,0.1987261146496815,5.0
Maruti Swift Dzire ZDI,2014,0.0571716091101696,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.557142857142857,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Hyundai Verna 1.6 CRDI,2012,0.038114339206184636,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.5314285714285714,0.3214765100671141,0.25462962962962965,0.3248407643312102,5.0
Toyota Etios GD,2015,0.04964904216158053,0.033891332861108195,Diesel,Individual,Manual,Second Owner,0.5616666666666666,0.2483221476510067,0.09327342047930283,0.21146496815286622,5.0
Ford Figo Diesel EXI Option,2011,0.012036207418635163,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.44047619047619047,0.2600671140939598,0.09586056644880177,0.1987261146496815,5.0
Maruti Esteem Lxi - BSIII,2007,0.0025076226170890055,0.02965486329760012,Petrol,Individual,Manual,Third Owner,0.37857142857142856,0.22617449664429531,0.14215686274509803,0.13503184713375796,5.0
Maruti Omni 5 Seater BSIV,2011,0.010030189565678077,0.02965486329760012,Petrol,Individual,Manual,Second Owner,0.3333333333333333,0.057718120805369116,0.00599128540305012,0.002547770700636943,5.0
Maruti Vitara Brezza ZDi Plus Dual Tone,2017,0.08976939922072225,0.021181924170583986,Diesel,Individual,Manual,First Owner,0.5785714285714285,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Renault Lodgy 85PS RxE 7 Seater,2017,0.06619868944847648,0.02753662851584609,Diesel,Individual,Manual,Second Owner,0.5009523809523809,0.2808724832214765,0.1388888888888889,0.24968152866242038,7.0
Maruti Ertiga VDI,2012,0.05315957340425543,0.084728967623205,Diesel,Individual,Manual,Second Owner,0.4945238095238095,0.2093959731543624,0.15239651416122008,0.24968152866242038,7.0
Maruti Ciaz Zeta Diesel,2018,0.0922769215369186,0.0031769285256747003,Diesel,Individual,Manual,First Owner,0.6688095238095237,0.2093959731543624,0.1516884531590414,0.24968152866242038,5.0
Renault Lodgy 85PS RxE 7 Seater,2017,0.06670019391171576,0.02753662851584609,Diesel,Individual,Manual,Second Owner,0.5009523809523809,0.2808724832214765,0.1388888888888889,0.24968152866242038,7.0
Maruti Swift VXI,2013,0.042126475212991454,0.014827219825321886,Petrol,Individual,Manual,Second Owner,0.4428571428571429,0.19228187919463088,0.14433551198257083,0.14012738853503184,5.0
BMW 5 Series 530d,2013,0.19759285881716562,0.025418393734092055,Diesel,Individual,Automatic,First Owner,0.3857142857142857,0.7949664429530201,0.5506535947712419,0.05987261146496815,5.0
Maruti Swift VXi BSIV,2009,0.02006017852957086,0.03007851025395093,Petrol,Individual,Manual,First Owner,0.38333333333333336,0.19228187919463088,0.14215686274509803,0.13885350318471337,5.0
Maruti Alto K10 LXI,2017,0.027081341315813308,0.012708985043567853,Petrol,Individual,Manual,First Owner,0.5702380952380952,0.12550335570469798,0.09327342047930283,0.10955414012738852,5.0
Maruti Alto LXi,2012,0.01705125205102788,0.021181924170583986,Petrol,Individual,Manual,Second Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Mercedes-Benz New C-Class C 220 CDI Elegance AT,2008,0.06970922069115139,0.033891332861108195,Diesel,Individual,Automatic,Second Owner,0.35333333333333333,0.5097315436241611,0.37363834422657954,0.5044585987261146,5.0
Nissan Micra XV,2011,0.020561783293702778,0.03812780242461626,Petrol,Individual,Manual,Second Owner,0.42999999999999994,0.19261744966442954,0.11492374727668848,0.12738853503184713,5.0
Hyundai i20 2015-2017 Sportz 1.2,2017,0.06379146802492798,0.0055069867856041375,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.1335239651416122,0.14012738853503184,5.0
Maruti 800 AC,2000,0.0035106315435675483,0.04236427198812433,Petrol,Individual,Manual,Third Owner,0.38333333333333336,0.057718120805369116,0.011437908496732041,0.07006369426751592,4.0
Honda WR-V i-DTEC VX,2018,0.0806420179897675,0.012708985043567853,Diesel,Individual,Manual,First Owner,0.6071428571428571,0.2932885906040268,0.17919389978213512,0.24968152866242038,5.0
Mahindra Bolero 2011-2019 SLX,2012,0.04012045736003437,0.05083721111514047,Diesel,Individual,Manual,First Owner,0.38,0.6372483221476509,0.0797930283224401,0.24331210191082803,7.0
Maruti Swift Vdi BSIII,2010,0.03309939487468457,0.05083721111514047,Diesel,Individual,Manual,Second Owner,0.4238095238095238,0.2093959731543624,0.11492374727668848,0.23694267515923564,5.0
Hyundai EON Era Plus,2014,0.02106328775694205,0.02965486329760012,Petrol,Individual,Manual,First Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Maruti Swift VDI Deca,2016,0.018054260977506422,0.08896543718671307,Diesel,Individual,Manual,First Owner,0.6,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Tata Indigo eCS LE TDI BSIII,2010,0.010531694028917349,0.06269932589296305,Diesel,Individual,Manual,Second Owner,0.4545238095238095,0.25906040268456376,0.09858387799564271,0.16687898089171974,5.0
Mahindra TUV 300 T6 Plus,2017,0.06720169837495503,0.022956157623781163,Diesel,Individual,Manual,First Owner,0.44023809523809515,0.2916107382550335,0.18300653594771243,0.3006369426751592,7.0
Mahindra TUV 300 T6 Plus,2017,0.07221674300734775,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.44023809523809515,0.2916107382550335,0.18300653594771243,0.3006369426751592,7.0
Skoda Rapid 1.6 TDI Elegance,2012,0.0396189528967951,0.03812780242461626,Diesel,Individual,Manual,First Owner,0.4880952380952381,0.3268456375838926,0.1925381263616558,0.31337579617834393,5.0
Chevrolet Beat LT,2011,0.012036207418635163,0.04236427198812433,Petrol,Individual,Manual,Third Owner,0.4428571428571429,0.1929530201342282,0.12690631808278868,0.13248407643312102,5.0
Hyundai EON D Lite Plus,2014,0.018555765440745692,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.5023809523809524,0.06375838926174496,0.0610021786492375,0.08917197452229299,5.0
Datsun GO T BSIV,2014,0.019558774367224235,0.014827219825321886,Petrol,Individual,Manual,First Owner,0.4911904761904761,0.19261744966442954,0.0931372549019608,0.12738853503184713,5.0
Renault KWID Climber 1.0 MT,2017,0.030090368095248936,0.008472515480059785,Petrol,Individual,Manual,First Owner,0.5478571428571428,0.12583892617449663,0.0931372549019608,0.110828025477707,5.0
Maruti Omni LPG CARGO BSIII W IMMOBILISER,2007,0.002407321724441151,0.06100473806755983,LPG,Individual,Manual,Second Owner,0.25952380952380955,0.057718120805369116,0.0,0.06751592356687898,5.0
Hyundai Grand i10 AT Sportz,2014,0.03450360737175453,0.0228947288151103,Petrol,Dealer,Automatic,First Owner,0.44999999999999996,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Hyundai Verna 1.6 SX CRDI (O) AT,2012,0.052056263585129034,0.028238611522519375,Diesel,Dealer,Automatic,First Owner,0.5314285714285714,0.3214765100671141,0.25468409586056645,0.3248407643312102,5.0
Tata Indigo CS LS (TDI) BS-III,2016,0.0361084216541202,0.01779274851977753,Diesel,Individual,Manual,Second Owner,0.4545238095238095,0.2620805369127517,0.09861111111111114,0.16687898089171974,5.0
Hyundai i20 Asta Optional with Sunroof 1.2,2013,0.04272818026798594,0.015073782353918055,Petrol,Dealer,Manual,First Owner,0.44047619047619047,0.19228187919463088,0.13630174291938996,0.13885350318471337,5.0
Volkswagen Polo GT TSI,2013,0.04242737789093502,0.023015044550713928,Petrol,Dealer,Automatic,Second Owner,0.40952380952380946,0.19228187919463088,0.1928104575163399,0.21783439490445858,5.0
Volkswagen Ameo 1.2 MPI Highline,2016,0.05506529036456466,0.003367146009076212,Petrol,Dealer,Manual,First Owner,0.40476190476190477,0.19261744966442954,0.11151960784313726,0.13503184713375796,5.0
Hyundai i10 Sportz 1.2 AT,2010,0.022868703824603428,0.02530570364370274,Petrol,Dealer,Automatic,First Owner,0.4035714285714285,0.19228187919463088,0.12554466230936823,0.13630573248407643,5.0
Honda City S,2012,0.039919855574738664,0.02083665190115808,Petrol,Dealer,Manual,First Owner,0.4,0.2929530201342282,0.2276688453159042,0.18089171974522292,5.0
Hyundai i10 Magna,2011,0.023269907395194845,0.02388860457470929,Petrol,Dealer,Manual,First Owner,0.4847619047619047,0.19228187919463088,0.12554466230936823,0.13630573248407643,5.0
Volkswagen Polo Petrol Highline 1.2L,2013,0.03600812076147234,0.02467489332569639,Petrol,Dealer,Manual,First Owner,0.39214285714285707,0.19261744966442954,0.11192810457516343,0.13503184713375796,5.0
Nissan Micra XL Optional,2015,0.03169518237761461,0.015429645797252733,Petrol,Dealer,Manual,First Owner,0.4390476190476191,0.19261744966442954,0.11492374727668848,0.12738853503184713,5.0
Honda Jazz Basic,2011,0.030993076129079627,0.018019399641425213,Petrol,Dealer,Manual,First Owner,0.3976190476190476,0.19261744966442954,0.15250544662309368,0.13503184713375796,5.0
Hyundai i10 Sportz AT,2011,0.024272916321673388,0.017257258766950112,Petrol,Dealer,Automatic,First Owner,0.4035714285714285,0.19228187919463088,0.12554466230936823,0.13630573248407643,5.0
Maruti Swift VXI,2012,0.034002102908515255,0.023828023059951124,Petrol,Dealer,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.14433551198257083,0.14012738853503184,5.0
Maruti Swift LXI,2011,0.024774420784912658,0.023470888675747394,Petrol,Dealer,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.14433551198257083,0.14012738853503184,5.0
Tata Tigor 1.2 Revotron XZ,2018,0.05065205108805907,0.012708985043567853,Petrol,Individual,Manual,First Owner,0.48333333333333334,0.1929530201342282,0.13943355119825712,0.14012738853503184,5.0
Maruti Alto K10 VXI,2015,0.023570810073138406,0.028383922428547703,Petrol,Individual,Manual,First Owner,0.5702380952380952,0.12550335570469798,0.09327342047930283,0.10955414012738852,5.0
Hyundai Verna 1.6 VTVT,2013,0.037111430580598744,0.02965486329760012,Petrol,Individual,Manual,First Owner,0.405,0.324496644295302,0.24101307189542487,0.19108280254777069,5.0
Hyundai Grand i10 CRDi Asta,2014,0.043129383838577354,0.03812780242461626,Diesel,Individual,Manual,Second Owner,0.5714285714285714,0.1664429530201342,0.10130718954248367,0.1987261146496815,5.0
Hyundai Elite i20 Petrol Sportz,2019,0.06389176891757584,0.0031769285256747003,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.19228187919463088,0.13360566448801747,0.14012738853503184,5.0
Tata New Safari DICOR 2.2 EX 4x2,2011,0.027081341315813308,0.033891332861108195,Diesel,Individual,Manual,Second Owner,0.2754761904761905,0.5218120805369127,0.286764705882353,0.4025477707006369,7.0
Tata Indigo CR4,2012,0.02006017852957086,0.07879791023429371,Diesel,Individual,Manual,First Owner,0.5611904761904761,0.25906040268456376,0.10130718954248367,0.1732484076433121,5.0
Tata Indica V2 eLS,2016,0.01705125205102788,0.046600741551632394,Diesel,Individual,Manual,Second Owner,0.5952380952380952,0.25906040268456376,0.09858387799564271,0.1732484076433121,5.0
Ford Fiesta 1.4 TDCi EXI,2005,0.012036207418635163,0.05083721111514047,Diesel,Individual,Manual,Third Owner,0.4238095238095238,0.2600671140939598,0.09586056644880177,0.015286624203821656,5.0
Ford Fiesta Classic 1.4 Duratorq CLXI,2012,0.025075323462856222,0.044634172380251955,Diesel,Individual,Manual,Third Owner,0.4238095238095238,0.2600671140939598,0.0931372549019608,0.1987261146496815,5.0
Hyundai i20 Sportz Option 1.2,2014,0.05616860018369106,0.02965486329760012,Petrol,Individual,Manual,Second Owner,0.4428571428571429,0.19228187919463088,0.1335239651416122,0.14012738853503184,5.0
Hyundai i10 Era,2010,0.011233800277452329,0.020843006605503343,Petrol,Individual,Manual,Second Owner,0.4716666666666666,0.15503355704697988,0.0959967320261438,0.12101910828025478,5.0
Honda City i-VTEC VX,2017,0.08224683227213318,0.01694545460707592,Petrol,Individual,Manual,First Owner,0.4142857142857142,0.2929530201342282,0.23093681917211334,0.17961783439490445,5.0
Honda Mobilio V i DTEC,2014,0.0571716091101696,0.01694545460707592,Diesel,Individual,Manual,Second Owner,0.5761904761904761,0.2932885906040268,0.17919389978213512,0.24968152866242038,7.0
Mahindra TUV 300 T8,2017,0.06720169837495503,0.01694545460707592,Diesel,Individual,Manual,First Owner,0.44023809523809515,0.2916107382550335,0.18300653594771243,0.3006369426751592,7.0
Chevrolet Beat LS,2013,0.01705125205102788,0.02965486329760012,Petrol,Individual,Manual,First Owner,0.4428571428571429,0.1929530201342282,0.12690631808278868,0.13248407643312102,5.0
Hyundai Creta 1.6 CRDi SX,2016,0.08726187690452589,0.046600741551632394,Diesel,Individual,Manual,First Owner,0.4683333333333333,0.3214765100671141,0.2543572984749456,0.3248407643312102,5.0
Maruti Alto K10 VXI,2014,0.019057269903984965,0.04236427198812433,Petrol,Individual,Manual,First Owner,0.5702380952380952,0.12550335570469798,0.09327342047930283,0.10955414012738852,5.0
Hyundai Grand i10 1.2 Kappa Sportz AT,2018,0.06218665374256231,0.004236045916551717,Petrol,Individual,Automatic,Second Owner,0.44999999999999996,0.19228187919463088,0.13360566448801747,0.13885350318471337,5.0
Toyota Fortuner 2.8 4WD AT BSIV,2017,0.30792384072980533,0.02965486329760012,Diesel,Individual,Automatic,First Owner,0.3580952380952381,0.7151006711409396,0.38589324618736387,0.5681528662420382,7.0
Toyota Innova Crysta 2.4 VX MT 8S BSIV,2016,0.14744241249323847,0.04261846016193481,Diesel,Individual,Manual,Second Owner,0.3257142857142857,0.5936241610738254,0.3131808278867103,0.43184713375796174,8.0
BMW X3 xDrive20d,2012,0.17753268028759475,0.021181924170583986,Diesel,Individual,Automatic,First Owner,0.38309523809523804,0.46006711409395973,0.41176470588235303,0.47898089171974517,5.0
Mahindra XUV500 W8 4WD,2014,0.07723178763974047,0.05761556241675337,Diesel,Individual,Manual,First Owner,0.35952380952380947,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Mercedes-Benz GLA Class 200 CDI SPORT,2017,0.20762294808195106,0.02033463025788237,Diesel,Individual,Automatic,Second Owner,0.4261904761904761,0.5097315436241611,0.281045751633987,0.3770700636942675,5.0
Ford Fiesta 1.4 ZXi TDCi LE,2010,0.022066296683420594,0.046600741551632394,Diesel,Individual,Manual,Third Owner,0.4238095238095238,0.2600671140939598,0.09586056644880177,0.015286624203821656,5.0
Renault Duster 110PS Diesel RxZ,2012,0.05215656447777688,0.03643321459921303,Diesel,Individual,Manual,First Owner,0.45261904761904764,0.2808724832214765,0.20601851851851855,0.310828025477707,5.0
Maruti Alto LXi,2009,0.009528685102438806,0.0597337971985074,Petrol,Individual,Manual,Second Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Honda City 1.5 S MT,2011,0.042126475212991454,0.033891332861108195,Petrol,Individual,Manual,Third Owner,0.40476190476190477,0.2929530201342282,0.23202614379084974,0.18089171974522292,5.0
Mahindra XUV500 W10 2WD,2015,0.08224683227213318,0.0593101502421566,Diesel,Individual,Manual,First Owner,0.38095238095238093,0.5218120805369127,0.2919389978213508,0.4152866242038216,7.0
Maruti Swift Dzire ZDI,2014,0.043129383838577354,0.02753662851584609,Diesel,Individual,Manual,Second Owner,0.557142857142857,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Maruti Swift Dzire VDI,2014,0.040621861522380995,0.046600741551632394,Diesel,Individual,Manual,Second Owner,0.557142857142857,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Tata Indigo LX,2008,0.009027180639199535,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.40476190476190477,0.2620805369127517,0.10130718954248367,0.011464968152866243,5.0
Maruti Swift VDI Optional,2015,0.0571716091101696,0.033891332861108195,Diesel,Individual,Manual,First Owner,0.6,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Maruti Wagon R VXI BS IV,2008,0.010531694028917349,0.03812780242461626,Petrol,Individual,Manual,Second Owner,0.44999999999999996,0.12550335570469798,0.09340958605664489,0.10955414012738852,5.0
Hyundai i20 2015-2017 Asta Option 1.4 CRDi,2016,0.07522576978678337,0.014827219825321886,Diesel,Individual,Manual,First Owner,0.5366666666666666,0.25906040268456376,0.15231481481481485,0.27388535031847133,5.0
Maruti Alto LXi BSIII,2008,0.007021162786242449,0.08261073284145097,Petrol,Individual,Manual,Second Owner,0.469047619047619,0.057718120805369116,0.036764705882352935,0.07388535031847134,5.0
Hyundai i20 2015-2017 Sportz 1.4 CRDi,2017,0.06218665374256231,0.025418393734092055,Diesel,Individual,Manual,First Owner,0.5366666666666666,0.25906040268456376,0.15231481481481485,0.27388535031847133,5.0
Maruti 800 AC,2004,0.002006118153849734,0.021181924170583986,Petrol,Individual,Manual,First Owner,0.38333333333333336,0.057718120805369116,0.011437908496732041,0.07006369426751592,4.0
Hyundai Verna 1.6 VGT CRDi,2012,0.0396189528967951,0.04236427198812433,Diesel,Individual,Manual,Second Owner,0.5314285714285714,0.3214765100671141,0.25468409586056645,0.3248407643312102,5.0
Fiat Linea 1.3 Multijet Emotion,2015,0.04714151984538417,0.02965486329760012,Diesel,Individual,Manual,First Owner,0.48571428571428565,0.2093959731543624,0.16040305010893247,0.2611464968152866,5.0
Maruti Swift VDI BSIV,2017,0.05616860018369106,0.012708985043567853,Diesel,Individual,Manual,First Owner,0.6,0.2093959731543624,0.11220043572984752,0.23694267515923564,5.0
Maruti Celerio ZXI,2016,0.043129383838577354,0.011438044174515433,Petrol,Individual,Manual,First Owner,0.55,0.12550335570469798,0.09324618736383446,0.10955414012738852,5.0
Maruti Swift ZXI Plus,2020,0.05496498947191681,0.0021178111347976833,Petrol,Individual,Manual,First Owner,0.505,0.19228187919463088,0.13344226579520696,0.13885350318471337,5.0
